ID,vendor_id,payment_type,fare_amount,tip_amount,tipped,pickup_long,pickup_lat,dropoff_long,dropoff_lat
6302,CMT,CRD,52,10,1,-73.778656,40.646713,-74.004074,40.716625
6303,CMT,CRD,52,11.55,1,-73.965195,40.755245,-73.782829,40.644604
6304,CMT,CRD,52,13.12,1,-74.010612,40.718849,-73.783363,40.643799
6305,VTS,CRD,52,11.47,1,-73.782341,40.644642,-73.976021,40.777191
6306,VTS,CRD,72,0,0,-73.989052,40.768394,-74.173584,40.675072
6307,VTS,CRD,52,10.4,1,-73.781158,40.644943,-73.948814,40.773315
6308,VTS,CRD,52,10.4,1,-73.78434,40.648598,-73.978317,40.773933
6309,VTS,CSH,52,0,0,-73.780174,40.645645,-74.006577,40.70845
6310,VTS,CRD,52,15.6,1,-74.01387,40.715595,-73.788086,40.647446
6311,CMT,CSH,82.5,0,0,-74.004974,40.7234,-74.177628,40.695435
6312,VTS,CRD,52,15,1,-74.013954,40.708366,-73.781944,40.644356
6313,VTS,CSH,62.5,0,0,-73.97921,40.745995,-73.938187,40.796524
6314,VTS,CSH,58,0,0,-73.956329,40.784077,-73.955635,40.577587
6315,CMT,CRD,76.5,17.89,1,-73.972374,40.756065,-74.177635,40.695477
6316,CMT,CRD,55,13.85,1,-73.788193,40.641464,-73.997108,40.695511
6317,VTS,CRD,52,10.4,1,-74.002548,40.714603,-73.794395,40.644524
6318,VTS,CRD,55.5,5,1,-73.788177,40.64167,-74.001831,40.613228
6319,VTS,CSH,52,0,0,-73.947472,40.770821,-73.782417,40.644165
6320,CMT,CRD,70,15.06,1,-73.877411,40.772236,-73.879044,40.973118
6321,VTS,CRD,52,12.63,1,-73.777077,40.646343,-73.96035,40.781513
6322,VTS,CRD,52,9,1,-74.016472,40.709984,-73.784935,40.643192
6323,CMT,CSH,52,0,0,-73.790146,40.647259,-74.008904,40.706539
6324,CMT,CSH,52,0,0,-73.781502,40.644806,-73.97995,40.765278
6325,CMT,CSH,52,0,0,-73.780182,40.645767,-73.987915,40.725552
6326,VTS,CRD,209,11.11,1,-73.981514,40.778599,-73.536522,41.056713
6327,VTS,CSH,52,0,0,-73.790337,40.643757,-74.017082,40.705673
6328,CMT,NOC,2.5,0,0,-73.954796,40.778954,-73.941238,40.806049
6329,CMT,CSH,52,0,0,-74.008804,40.731758,-73.79007,40.644878
6330,CMT,CSH,52,0,0,-73.781822,40.644726,-73.970047,40.761395
6331,CMT,CSH,54.5,0,0,-74.028931,40.628731,-73.941643,40.833405
6332,CMT,CRD,73,25,1,-73.986931,40.760197,-74.177483,40.695156
6333,VTS,CRD,52,10.4,1,-74.00779,40.704704,-73.782303,40.648762
6334,CMT,CSH,52,0,0,-73.789818,40.646404,-73.973228,40.764057
6335,VTS,CRD,52,13,1,-73.783859,40.648666,-73.992012,40.766418
6336,VTS,CRD,66,14,1,-73.974831,40.782906,-74.072937,40.811394
6337,VTS,CRD,52,5,1,-73.792824,40.65794,-74.009697,40.710583
6338,CMT,CRD,52,8,1,-73.790787,40.643509,-73.961746,40.771954
6339,CMT,CRD,52,15.75,1,-74.015335,40.709026,-73.789497,40.647079
6340,VTS,CRD,52,15.6,1,-73.776947,40.645084,-73.963722,40.754536
6341,CMT,CSH,52,0,0,-73.776939,40.645142,-73.980484,40.785187
6342,VTS,CRD,52,10.4,1,-73.781029,40.645138,-73.971992,40.788883
6343,VTS,CRD,52,10.4,1,-73.787735,40.641613,-73.993195,40.767868
6344,VTS,CRD,52,11.47,1,-73.776878,40.645527,-73.965477,40.778072
6345,VTS,CRD,58.5,11.8,1,-74.003143,40.655514,-73.868187,40.867268
6346,CMT,CSH,52,0,0,-73.783394,40.648651,-74.008911,40.715858
6347,CMT,CRD,57,5,1,-73.985321,40.745213,-74.164185,40.62421
6348,VTS,CRD,52,11.46,1,-73.789192,40.641823,-74.01722,40.704906
6349,VTS,CSH,52,0,0,-73.974648,40.747627,-73.89946,40.602722
6350,VTS,CRD,52,0,0,-73.801872,40.647152,-73.979286,40.781303
6351,VTS,CRD,52,5.78,1,-73.99881,40.734161,-73.77961,40.64526
6352,CMT,CSH,62,6,1,-73.874458,40.774044,-73.951759,40.715405
6353,CMT,CRD,52,18.5,1,-73.976143,40.775993,-73.790375,40.646824
6354,CMT,CSH,52,0,0,-73.968887,40.766644,-73.79081,40.644375
6355,CMT,CSH,6,0,0,-73.979836,40.75211,-73.981087,40.76442
6356,VTS,CSH,52,0,0,-73.782059,40.644772,-73.982414,40.762524
6357,CMT,CRD,52,11.56,1,-73.956909,40.774239,-73.77636,40.645245
6358,CMT,CRD,244.4,52.66,1,-73.897499,40.618118,-74.612511,40.651669
6359,CMT,CRD,52,14.45,1,-73.78109,40.645107,-73.979248,40.784698
6360,VTS,CSH,52,0,0,-73.78167,40.644852,-73.97612,40.750191
6361,VTS,CRD,52,0,0,-73.781548,40.644943,-73.980774,40.764923
6362,VTS,CRD,52,10.4,1,-73.781723,40.644783,-74.013435,40.715424
6363,VTS,CSH,52,0,0,-73.78933,40.647346,-73.998375,40.713062
6364,VTS,CRD,52,10.4,1,-74.003357,40.708199,-73.781876,40.648594
6365,VTS,CRD,52,11.47,1,-73.950142,40.787254,-73.789719,40.647049
6366,VTS,CRD,63.5,15.88,1,-73.788216,40.641956,-73.924156,40.827278
6367,VTS,CSH,85.5,0,0,-73.781891,40.644745,-74.167854,40.525803
6368,CMT,CSH,52,0,0,-73.782249,40.644604,-74.008949,40.715866
6369,VTS,CSH,76.5,0,0,-73.979134,40.762218,-74.1782,40.689865
6370,VTS,CRD,52,10.4,1,-74.005203,40.721848,-73.795479,40.644547
6371,CMT,CSH,52,0,0,-73.790375,40.643913,-74.007729,40.705074
6372,VTS,CRD,72,21.62,1,-74.003876,40.741817,-74.178032,40.68996
6373,VTS,CSH,52,0,0,-73.783432,40.648621,-73.969261,40.766758
6374,CMT,CSH,56,0,0,-73.780144,40.647243,-73.994751,40.673275
6375,CMT,CRD,71,9,1,-73.977837,40.782726,-74.17749,40.695183
6376,VTS,CSH,52,0,0,-73.948204,40.783024,-73.776375,40.645359
6377,VTS,CRD,52,6,1,-73.789261,40.647152,-73.967232,40.807323
6378,VTS,CRD,52,9,1,-73.783066,40.644348,-74.011368,40.704117
6379,CMT,CRD,52,14.45,1,-73.78894,40.646954,-73.93972,40.853256
6380,VTS,CRD,52,10.4,1,-73.788834,40.642105,-73.997711,40.720383
6381,VTS,CRD,51.5,10,1,-73.874557,40.774128,-73.680199,40.733948
6382,CMT,CRD,104.5,20.9,1,-74.009735,40.737,-73.797981,40.985577
6383,CMT,CRD,52,7.5,1,-73.78508,40.648506,-74.008896,40.712318
6384,CMT,CRD,52,11.55,1,-73.789658,40.645,-73.972893,40.793472
6385,CMT,CRD,74.5,16.06,1,-73.990875,40.75087,-73.753738,40.803555
6386,VTS,CRD,52,10.4,1,-73.789505,40.647091,-74.00721,40.707855
6387,CMT,CRD,52.5,10.6,1,-73.788254,40.641422,-73.587555,40.7239
6388,VTS,CRD,54.5,0,0,-73.986,40.730827,-73.702568,40.743156
6389,CMT,CRD,52,11.56,1,-73.776749,40.64537,-73.974571,40.793411
6390,CMT,CSH,52,0,0,-73.776451,40.645596,-73.97525,40.76524
6391,CMT,CRD,58.5,11.8,1,-73.790535,40.644165,-73.994133,40.690701
6392,CMT,CSH,52,0,0,-74.004372,40.721832,-73.788872,40.641548
6393,CMT,CRD,52,17.34,1,-73.776726,40.645275,-74.011116,40.703957
6394,VTS,CRD,52,13,1,-74.004402,40.71648,-73.776703,40.644894
6395,VTS,CRD,65,10,1,-73.781754,40.64476,-73.979416,40.663319
6396,CMT,CRD,52,6,1,-73.952332,40.777153,-73.782036,40.644299
6397,CMT,CRD,52,13.1,1,-73.77684,40.645134,-74.01017,40.705517
6398,VTS,CRD,52,10.4,1,-73.984024,40.725483,-73.7826,40.648781
6399,CMT,CRD,9,2,1,-73.988472,40.718582,-73.951752,40.714058
6400,CMT,CSH,58,0,0,-73.782188,40.644726,-73.991356,40.696918
6401,CMT,CRD,52,17.34,1,-73.789734,40.646328,-73.985847,40.75853
6402,CMT,CSH,52,0,0,-74.004364,40.76442,-74.004364,40.76442
6403,CMT,CRD,60,15.35,1,-73.97142,40.757832,-74.160934,40.604282
6404,CMT,CRD,52,11.56,1,-73.990601,40.756069,-73.802841,40.663891
6405,CMT,CRD,59.5,12.2,1,-73.787064,40.641117,-74.023659,40.627026
6406,VTS,CRD,52,11.47,1,-73.789177,40.641827,-73.951744,40.781952
6407,CMT,CRD,52,8,1,-73.789673,40.646732,-73.979889,40.761993
6408,VTS,CSH,58,0,0,-73.783234,40.648518,-73.986496,40.673176
6409,VTS,CRD,52,10,1,-73.776749,40.645176,-73.955383,40.782772
6410,VTS,CSH,52,0,0,-73.945839,40.832787,-73.790108,40.643436
6411,VTS,CRD,52,11.47,1,-73.97831,40.762775,-73.797394,40.64465
6412,CMT,CSH,62,0,0,-73.783524,40.648628,-73.96566,40.642548
6413,CMT,CRD,52,10,1,-73.781181,40.644852,-74.007744,40.74091
6414,VTS,CRD,55,8,1,-73.776749,40.645397,-73.99379,40.686844
6415,CMT,CRD,52,10.5,1,-73.776711,40.64521,-73.972984,40.790379
6416,VTS,CRD,52,10,1,-73.776901,40.645061,-73.946732,40.778385
6417,CMT,CRD,62,12.6,1,-73.776604,40.645168,-73.973083,40.653793
6418,CMT,CRD,52,8,1,-73.963943,40.777092,-73.789772,40.646996
6419,VTS,CRD,68.5,17.12,1,-74.003906,40.72221,-74.176849,40.694614
6420,VTS,CSH,62.5,0,0,-73.866676,40.771046,-73.990639,40.573177
6421,VTS,CSH,168,0,0,-73.883827,40.822815,-73.567398,41.047878
6422,CMT,CRD,52,4,1,-74.016083,40.710728,-73.78199,40.644325
6423,CMT,CSH,57,0,0,-73.776871,40.64502,-73.971687,40.691795
6424,VTS,CRD,52,6,1,-73.77684,40.645382,-73.966721,40.792454
6425,VTS,CRD,75.5,15.1,1,-73.986343,40.759579,-74.177116,40.695076
6426,VTS,CRD,52,6,1,-74.00412,40.733185,-73.789825,40.646976
6427,CMT,CSH,52,0,0,-73.78994,40.646767,-73.923286,40.864662
6428,CMT,CSH,53.5,0,0,-73.783592,40.648663,-73.881104,40.866299
6429,CMT,CRD,53,7,1,-73.789909,40.646778,-74.003754,40.682961
6430,CMT,CRD,76,15,1,-73.974869,40.75861,-74.177292,40.695053
6431,CMT,CSH,6.5,0,0,-74.009254,40.715439,-73.999916,40.733234
6432,VTS,CRD,71.5,14.3,1,-73.982956,40.776974,-74.183952,40.689236
6433,VTS,CRD,52,7,1,-73.783958,40.646294,-73.968987,40.794292
6434,VTS,CRD,52,10.4,1,-73.980698,40.782928,-73.782478,40.644184
6435,CMT,CRD,135.5,30,1,-73.780205,40.645523,-74.161201,40.822025
6436,VTS,CRD,52,7,1,-73.776848,40.646038,-74.011307,40.705196
6437,VTS,CRD,52,13,1,-73.988708,40.758789,-73.782303,40.648796
6438,VTS,CRD,64,5.8,1,-73.863052,40.768791,-73.800278,40.598164
6439,VTS,CSH,56.5,0,0,-73.776749,40.645432,-73.977028,40.671494
6440,VTS,CSH,52,0,0,-73.963905,40.774273,-73.788277,40.647488
6441,VTS,CRD,52,8,1,-73.982788,40.735405,-73.781502,40.648243
6442,CMT,CSH,52,0,0,-73.778305,40.64679,-73.95034,40.825375
6443,VTS,CRD,52,13,1,-73.781609,40.646782,-74.009407,40.714401
6444,CMT,CSH,52,0,0,-73.79071,40.643299,-73.954491,40.772156
6445,CMT,CRD,52,11.56,1,-73.953239,40.771774,-73.776276,40.645702
6446,CMT,CRD,80.5,26.6,1,-73.95079,40.779522,-73.816521,40.5844
6447,VTS,CSH,52,0,0,-73.786713,40.641346,-74.004471,40.722614
6448,VTS,CRD,57,14.25,1,-73.960579,40.766136,-73.789993,40.646915
6449,VTS,CSH,52,0,0,-73.79026,40.643509,-73.964211,40.764793
6450,VTS,CSH,52,0,0,-73.78981,40.643307,-73.971794,40.757084
6451,VTS,CRD,52,6,1,-73.790634,40.643745,-74.004425,40.721664
6452,CMT,CSH,52,0,0,-73.782303,40.644608,-73.961121,40.766819
6453,VTS,CRD,52,8,1,-73.979607,40.760433,-73.789665,40.642941
6454,VTS,CSH,52,0,0,-73.776657,40.645447,-73.96627,40.793262
6455,VTS,CRD,52,10.4,1,-73.791565,40.645348,-74.007446,40.712322
6456,CMT,CRD,52,10.5,1,-73.997833,40.722588,-73.783806,40.643612
6457,VTS,CSH,52,0,0,-73.96772,40.802181,-73.786026,40.638611
6458,VTS,CSH,53.5,0,0,-73.958275,40.764301,-73.9664,40.576336
6459,VTS,CRD,52,13,1,-73.978722,40.753624,-73.785912,40.638817
6460,VTS,CRD,76.5,15.3,1,-73.871429,40.773773,-74.064247,40.616734
6461,VTS,CSH,52,0,0,-73.95768,40.776672,-73.787178,40.647514
6462,VTS,CRD,52,10.4,1,-73.978767,40.782833,-73.787643,40.64463
6463,VTS,CSH,71,0,0,-73.98735,40.77647,-74.176712,40.693321
6464,CMT,CRD,55,14,1,-73.788292,40.641727,-73.992844,40.689758
6465,CMT,CSH,52,0,0,-73.958649,40.780094,-73.783264,40.648884
6466,CMT,CRD,52,0,0,-73.790298,40.6436,-73.950569,40.771461
6467,VTS,CRD,52,11.8,1,-73.988007,40.779324,-73.782089,40.648697
6468,VTS,CRD,52,11.57,1,-73.781876,40.644882,-73.987961,40.716293
6469,VTS,CRD,135,27,1,-73.862366,40.734722,-74.187485,40.698948
6470,VTS,CSH,52,0,0,-73.789574,40.647125,-73.954399,40.773422
6471,VTS,CSH,52,0,0,-73.975227,40.762119,-73.940399,40.826305
6472,VTS,CRD,52,7,1,-73.790169,40.643433,-73.967957,40.793217
6473,VTS,CSH,52,0,0,-73.78186,40.644772,-73.97728,40.776638
6474,CMT,CRD,74,10,1,-73.97052,40.756969,-74.177536,40.695305
6475,VTS,CSH,63,0,0,-73.989349,40.762993,-73.853279,40.699005
6476,VTS,CRD,52,5,1,-74.009499,40.704338,-73.782394,40.64875
6477,VTS,CRD,54,8,1,-73.789001,40.642265,-73.996254,40.681763
6478,CMT,CRD,57,8,1,-73.954102,40.766567,-73.96843,40.629299
6479,VTS,CRD,118,5,1,-73.781868,40.644981,-74.164497,40.746643
6480,CMT,CRD,52,6,1,-73.776871,40.645554,-73.984726,40.769772
6481,VTS,CRD,52,13,1,-73.963661,40.774578,-73.776375,40.645657
6482,VTS,CRD,52,10.4,1,-73.787819,40.645336,-73.974678,40.790157
6483,CMT,CRD,64.5,14.15,1,-73.986938,40.739262,-73.750343,40.768631
6484,VTS,CSH,52,0,0,-73.963974,40.775627,-73.789871,40.646942
6485,VTS,CRD,59,13.07,1,-73.979324,40.762592,-73.723167,40.633171
6486,VTS,CRD,52,10.4,1,-73.7883,40.641766,-74.013405,40.716118
6487,VTS,CSH,75.5,0,0,-73.949516,40.772629,-74.17746,40.690792
6488,CMT,CRD,52,10.5,1,-73.782402,40.644386,-73.988014,40.719959
6489,VTS,CRD,52,3,1,-73.790123,40.647438,-73.985085,40.744518
6490,VTS,CRD,52,10.4,1,-73.781258,40.644981,-73.979576,40.786484
6491,CMT,CSH,52,0,0,-73.783691,40.64867,-73.991112,40.732456
6492,VTS,CRD,52,8,1,-73.786705,40.641251,-73.917259,40.870499
6493,VTS,CRD,52,10.4,1,-73.78923,40.646587,-73.984528,40.766037
6494,VTS,CSH,61.5,0,0,-73.986092,40.760773,-73.837288,40.82753
6495,VTS,CRD,52,13,1,-73.776688,40.645241,-73.958466,40.761265
6496,VTS,CSH,70,0,0,-74.007622,40.740955,-73.832413,40.665676
6497,VTS,CRD,52,0,0,-74.012848,40.709351,-73.791367,40.644573
6498,VTS,CSH,52,0,0,-73.790192,40.64394,-74.004234,40.710262
6499,CMT,CRD,52,10,1,-73.789886,40.646317,-74.009514,40.732021
6500,CMT,CRD,52,11.55,1,-73.979408,40.776894,-73.776314,40.645958
6501,CMT,CRD,52,7,1,-73.777344,40.646587,-73.951073,40.7742
6502,VTS,CSH,52,0,0,-73.991913,40.756096,-73.784592,40.643215
6503,VTS,CSH,52,0,0,-73.963531,40.798332,-73.782219,40.648682
6504,VTS,CSH,99.99,0,0,-73.922775,40.774612,-73.971802,40.957588
6505,CMT,DIS,74.5,0,0,-73.946335,40.772823,-73.800827,40.678436
6506,VTS,CRD,52,12.17,1,-73.973068,40.790146,-73.790138,40.643589
6507,CMT,CRD,56.5,11.4,1,-73.776657,40.645424,-74.013779,40.680759
6508,CMT,CSH,57,0,0,-73.997101,40.766987,-74.166046,40.63855
6509,VTS,CRD,52,6,1,-73.781464,40.645313,-73.984467,40.770039
6510,VTS,CSH,52,0,0,-73.789894,40.643616,-73.960045,40.758068
6511,CMT,CRD,52,10.5,1,-73.782043,40.644745,-74.004951,40.724403
6512,VTS,CRD,52,10.4,1,-73.776878,40.646069,-73.9599,40.775352
6513,CMT,CRD,52,8,1,-73.974274,40.787319,-73.78186,40.646854
6514,VTS,CSH,54,0,0,-73.788574,40.641472,-74.013206,40.610153
6515,CMT,CRD,52,8,1,-73.789314,40.64735,-74.015282,40.716198
6516,CMT,CSH,56.5,0,0,-73.782639,40.644482,-73.988647,40.69363
6517,VTS,CSH,68.5,0,0,-73.782928,40.644218,-73.908379,40.865643
6518,CMT,CRD,73,21.16,1,-73.98246,40.757244,-74.190514,40.586529
6519,VTS,CRD,52,9,1,-73.971519,40.761089,-73.776741,40.644886
6520,CMT,CSH,52,0,0,-73.789803,40.644547,-74.010323,40.704651
6521,VTS,CRD,52,6,1,-73.79007,40.646793,-73.956337,40.780701
6522,VTS,CRD,52,10.4,1,-73.787987,40.641487,-74.007523,40.71537
6523,VTS,CSH,65.5,0,0,-73.969513,40.752934,-73.984238,40.756683
6524,CMT,CSH,52,0,0,-73.782448,40.644642,-73.96209,40.770409
6525,CMT,CRD,52,10,1,-73.776718,40.645287,-73.956528,40.770542
6526,VTS,CRD,52,11.47,1,-73.785042,40.648514,-73.96756,40.766209
6527,CMT,CSH,52,0,0,-73.781204,40.645,-73.978577,40.7271
6528,CMT,CRD,52,11.56,1,-73.78331,40.648708,-73.988571,40.778656
6529,VTS,CRD,52,11.47,1,-73.965363,40.755066,-73.789993,40.646893
6530,VTS,CSH,52,0,0,-73.787109,40.639767,-73.999069,40.672508
6531,VTS,CRD,65.5,19.8,1,-73.989861,40.741669,-74.175072,40.56065
6532,CMT,CRD,52,14.45,1,-73.78344,40.646523,-73.958397,40.763905
6533,VTS,CRD,52,5,1,-73.792168,40.644951,-74.01104,40.718899
6534,VTS,CRD,56,6,1,-73.863274,40.76902,-73.943764,40.620583
6535,VTS,CRD,52,10.4,1,-73.78804,40.641521,-74.00042,40.721207
6536,VTS,CRD,110,19,1,-74.023262,40.765865,-74.348679,40.721722
6537,VTS,CSH,52,0,0,-73.783485,40.648624,-73.956963,40.770718
6538,CMT,CRD,52,10.5,1,-73.786064,40.641979,-74.014748,40.709541
6539,CMT,CRD,52,10.5,1,-74.008125,40.705181,-73.789673,40.647079
6540,CMT,CRD,52,14.45,1,-73.97731,40.787655,-73.789658,40.647038
6541,CMT,CRD,57.5,0,0,-73.951408,40.782349,-73.781906,40.644928
6542,VTS,CSH,74.5,0,0,-73.782669,40.644466,-73.905052,40.710606
6543,CMT,CRD,52,11.55,1,-73.979286,40.761734,-73.782928,40.643982
6544,CMT,CRD,52,13.12,1,-73.776993,40.645187,-74.013809,40.717693
6545,VTS,CRD,52,10.4,1,-73.786736,40.644573,-73.970222,40.765148
6546,CMT,CRD,68,10,1,-73.874634,40.774075,-73.943512,40.60379
6547,VTS,CRD,52,10,1,-73.790314,40.646687,-73.967117,40.805897
6548,CMT,CSH,52,0,0,-73.950455,40.77972,-73.785522,40.649654
6549,VTS,CRD,52,14.33,1,-73.986877,40.759563,-73.781769,40.647148
6550,VTS,CSH,52,0,0,-73.78186,40.644672,-73.981026,40.788776
6551,VTS,CRD,52,7.17,1,-73.78392,40.648636,-73.97821,40.778118
6552,VTS,CSH,52,0,0,-73.789215,40.647057,-73.972351,40.78997
6553,CMT,CSH,52,0,0,-73.776779,40.645603,-74.012108,40.703671
6554,VTS,CSH,64.5,0,0,-73.776672,40.645351,-74.006149,40.652782
6555,CMT,CSH,52,0,0,-74.006203,40.727257,-73.776649,40.644936
6556,CMT,CRD,52,11.56,1,-74.015388,40.710098,-73.77636,40.646183
6557,VTS,CRD,69,13.9,1,-73.874054,40.734741,-73.876099,40.836552
6558,VTS,CRD,52,10.4,1,-73.782135,40.644703,-74.001572,40.727776
6559,VTS,CRD,52,11.47,1,-73.776703,40.645386,-73.969162,40.758007
6560,CMT,CRD,52,5,1,-73.785156,40.648426,-73.993896,40.728195
6561,VTS,CRD,52,11.47,1,-73.804642,40.650143,-73.939911,40.851482
6562,VTS,CSH,52,0,0,-73.97171,40.766029,-73.790237,40.646767
6563,CMT,CRD,52,10.5,1,-73.984421,40.760056,-73.782516,40.648796
6564,VTS,CRD,71.5,0,0,-73.985672,40.760426,-74.177437,40.695251
6565,CMT,CSH,52,0,0,-73.790436,40.643841,-73.983406,40.764992
6566,CMT,CSH,55.5,0,0,-73.783058,40.644367,-74.027611,40.631546
6567,VTS,CRD,52,11.47,1,-73.979012,40.761429,-73.781425,40.647923
6568,VTS,CSH,52,0,0,-73.782501,40.64484,-73.980347,40.778049
6569,CMT,CSH,57.5,0,0,-73.875252,40.774166,-73.950821,40.589836
6570,CMT,CRD,52,10.5,1,-73.789536,40.646904,-74.006363,40.735832
6571,VTS,CSH,52,0,0,-73.776833,40.646152,-73.98967,40.758801
6572,CMT,CRD,52,11.56,1,-73.963135,40.774273,-73.785622,40.643299
6573,CMT,CRD,56.5,15.7,1,-74.007477,40.742767,-73.733032,40.715954
6574,CMT,CRD,52,10,1,-73.959007,40.768005,-73.78923,40.641796
6575,CMT,CSH,55,0,0,-73.788155,40.641464,-73.798553,40.793919
6576,VTS,CSH,52,0,0,-73.78315,40.646633,-73.95816,40.76049
6577,CMT,CRD,52,11.56,1,-74.005226,40.728725,-73.806602,40.659546
6578,VTS,CRD,52,6,1,-73.949875,40.777103,-73.776817,40.644665
6579,CMT,CSH,52,0,0,-73.777313,40.645176,-73.951408,40.773518
6580,VTS,CRD,52,10.4,1,-73.978851,40.782436,-73.787003,40.640762
6581,CMT,CRD,52,10.5,1,-74.005356,40.709,-73.790253,40.646812
6582,VTS,CSH,52,0,0,-73.97123,40.787621,-73.782593,40.648808
6583,CMT,CRD,52,3,1,-73.786743,40.647118,-73.791656,40.642944
6584,VTS,CRD,52,5.2,1,-73.783661,40.648701,-74.014313,40.716358
6585,CMT,CRD,52,5,1,-73.790108,40.646507,-73.956322,40.76786
6586,CMT,CRD,52,2,1,-74.010193,40.711342,-73.789848,40.643211
6587,CMT,CRD,67,15.63,1,-74.007545,40.737564,-74.101753,40.644001
6588,VTS,CSH,51,0,0,-73.784874,40.648552,-73.999352,40.693634
6589,VTS,CRD,52,7,1,-73.788902,40.641338,-73.959625,40.775284
6590,VTS,CRD,52,0,0,-73.946205,40.773102,-73.77739,40.644623
6591,CMT,CSH,52,0,0,-73.95089,40.777699,-73.787323,40.644871
6592,VTS,CRD,52,10.4,1,-73.787117,40.643993,-73.934921,40.854885
6593,CMT,CRD,78,0,0,-73.971642,40.757137,-74.183434,40.688126
6594,CMT,CRD,52,11.56,1,-73.960167,40.798508,-73.783669,40.6436
6595,CMT,CRD,62,13.65,1,-73.990814,40.727631,-73.930481,40.609074
6596,VTS,CSH,72,0,0,-73.992294,40.749561,-74.177971,40.695572
6597,VTS,CSH,52,0,0,-73.78331,40.648609,-73.98735,40.7686
6598,CMT,CRD,73,25.72,1,-73.953827,40.767044,-74.177193,40.695034
6599,VTS,CRD,52,11.47,1,-73.974808,40.757298,-73.787056,40.647362
6600,VTS,CRD,70,14.2,1,-73.979294,40.786709,-74.177345,40.695107
6601,CMT,CSH,52,0,0,-73.788834,40.642494,-73.951088,40.794006
6602,VTS,CRD,52,8,1,-73.777267,40.645077,-73.970055,40.796478
6603,VTS,CRD,52,10.4,1,-73.781937,40.644936,-73.981087,40.78437
6604,CMT,CRD,52,10.5,1,-74.005585,40.706547,-73.778954,40.645111
6605,VTS,CSH,52,0,0,-73.776749,40.645172,-74.003189,40.720516
6606,CMT,CRD,52,10.5,1,-73.787994,40.641743,-74.013557,40.708565
6607,CMT,CRD,52,11.56,1,-73.970146,40.796658,-73.783142,40.643848
6608,VTS,CRD,52,12,1,-73.777695,40.646721,-74.004585,40.709888
6609,CMT,CSH,56,0,0,-73.790329,40.643749,-73.955513,40.732944
6610,VTS,CRD,52,6.5,1,-73.789322,40.643398,-74.005363,40.739632
6611,CMT,CRD,52,7,1,-73.78801,40.641487,-73.967705,40.794441
6612,VTS,CRD,52,5.5,1,-73.984688,40.768356,-73.803925,40.66275
6613,CMT,CRD,52,14.45,1,-73.986053,40.735157,-73.782356,40.648788
6614,VTS,CSH,52,0,0,-73.786049,40.651463,-74.015152,40.709301
6615,VTS,CSH,80.5,0,0,-73.990913,40.751091,-73.857651,41.077835
6616,VTS,CSH,52,0,0,-73.780258,40.645462,-74.00573,40.744362
6617,CMT,CSH,150,0,0,-73.781845,40.644562,-74.032837,40.743458
6618,CMT,CSH,52,0,0,-73.782326,40.644417,-74.005051,40.719269
6619,VTS,CRD,52,10.4,1,-73.953323,40.771431,-73.783852,40.643581
6620,CMT,CRD,52,11.55,1,-73.982986,40.780327,-73.789322,40.647163
6621,CMT,CRD,52,14.45,1,-73.989937,40.735287,-73.776405,40.645241
6622,VTS,CRD,52,6,1,-73.995193,40.725018,-73.789268,40.641804
6623,VTS,CSH,52,0,0,-73.776764,40.645916,-74.003899,40.720966
6624,VTS,CRD,102,20.5,1,-73.873138,40.77412,-74.177773,40.695465
6625,CMT,CRD,99.5,5,1,-73.996605,40.763142,-73.705933,40.966003
6626,VTS,CSH,52,0,0,-73.776764,40.645378,-73.951874,40.784515
6627,CMT,CRD,52,6,1,-73.982208,40.780231,-73.789978,40.646957
6628,CMT,CRD,52,17.34,1,-73.967766,40.792622,-73.776299,40.645615
6629,CMT,CRD,65,2,1,-73.788948,40.642227,-73.974083,40.673988
6630,VTS,CSH,61.5,0,0,-73.951714,40.824928,-74.018585,40.644524
6631,VTS,CRD,52,8,1,-73.790009,40.646736,-73.986946,40.769356
6632,CMT,CRD,52,11.55,1,-73.788048,40.641403,-73.958298,40.767094
6633,CMT,CRD,86,10,1,-73.977943,40.766045,-74.177559,40.695366
6634,CMT,CSH,52,0,0,-73.789467,40.642094,-74.004211,40.721809
6635,VTS,CRD,70,14,1,-73.776657,40.64537,-73.997513,40.691887
6636,VTS,CRD,52,9,1,-74.014267,40.704266,-73.776321,40.645397
6637,VTS,CRD,89.5,18.1,1,-73.981407,40.745346,-74.176826,40.692883
6638,CMT,CRD,52,11.56,1,-73.78553,40.645962,-74.016098,40.716454
6639,VTS,CRD,56,16.95,1,-73.789093,40.647831,-74.024628,40.631847
6640,CMT,CRD,58,10,1,-73.789055,40.646946,-73.988327,40.662815
6641,VTS,CSH,73.5,0,0,-73.787407,40.641613,-73.991096,40.700787
6642,CMT,CRD,52,13.1,1,-73.788582,40.641167,-74.005882,40.735752
6643,CMT,CSH,52,0,0,-74.01622,40.714951,-73.789978,40.646935
6644,CMT,CSH,52,0,0,-73.776855,40.645081,-74.004776,40.707157
6645,CMT,CSH,52,0,0,-73.793037,40.645027,-73.983093,40.762535
6646,CMT,CRD,52,11.56,1,-73.776726,40.645485,-74.007156,40.705448
6647,VTS,CRD,53,5,1,-73.783409,40.64875,-73.988464,40.671089
6648,VTS,CSH,52,0,0,-73.776772,40.645668,-73.987236,40.77449
6649,VTS,CRD,52,10.4,1,-73.78038,40.645844,-74.016029,40.71508
